#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ESPL1	RAD21	9541.XP_005571050.1	9541.XP_005564020.1	0	0	0	0	0.465	0.666	0.800	0.653	0.985
ESPL1	WAPL	9541.XP_005571050.1	9541.XP_005565313.1	0	0	0	0	0.128	0	0	0.649	0.680
ESPL1	CDK1	9541.XP_005571050.1	9541.XP_005565839.1	0	0	0	0	0.658	0.152	0	0.650	0.889
ESPL1	KIF11	9541.XP_005571050.1	9541.XP_005566011.1	0	0	0	0	0.756	0.126	0	0.608	0.909
ESPL1	SMC3	9541.XP_005571050.1	9541.XP_005566468.1	0	0	0	0	0.692	0.129	0.800	0.655	0.979
ESPL1	MKI67	9541.XP_005571050.1	9541.XP_005566801.1	0	0	0	0	0.745	0	0	0.087	0.757
ESPL1	NCAPH2	9541.XP_005571050.1	9541.XP_005566939.1	0	0	0	0	0.573	0	0	0.083	0.591
ESPL1	SMC1B	9541.XP_005571050.1	9541.XP_005567069.1	0	0	0	0	0.661	0.222	0.800	0.483	0.969
ESPL1	MCM5	9541.XP_005571050.1	9541.XP_005567519.1	0	0	0	0	0.684	0.121	0	0.206	0.760
ESPL1	CDC45	9541.XP_005571050.1	9541.XP_005568036.1	0	0	0	0	0.655	0	0	0.171	0.701
ESPL1	MCM8	9541.XP_005571050.1	9541.XP_005568447.1	0	0	0	0	0.465	0.191	0	0.142	0.596
ESPL1	XP_005568621.1	9541.XP_005571050.1	9541.XP_005568621.1	0	0	0	0	0.465	0.666	0	0.532	0.909
ESPL1	AURKA	9541.XP_005571050.1	9541.XP_005569450.1	0	0	0	0	0.649	0	0	0.520	0.824
ESPL1	NCAPD2	9541.XP_005571050.1	9541.XP_005569965.1	0	0	0	0	0.671	0.042	0	0.482	0.822
ESPL1	CDK15	9541.XP_005571050.1	9541.XP_005573997.1	0	0	0	0	0.129	0.152	0	0.333	0.464
ESPL1	CDK17	9541.XP_005571050.1	9541.XP_005571975.1	0	0	0	0	0.129	0.152	0	0.333	0.464
ESPL1	KIF19	9541.XP_005571050.1	9541.XP_005584894.1	0	0	0	0	0.381	0.064	0	0.186	0.487
ESPL1	CDK2	9541.XP_005571050.1	9541.XP_005571205.1	0	0	0	0	0.129	0.152	0	0.372	0.495
ESPL1	RB1	9541.XP_005571050.1	9541.XP_005585892.1	0	0	0	0	0.514	0	0	0	0.514
ESPL1	CCNB3	9541.XP_005571050.1	9541.XP_005593641.1	0	0	0	0	0.164	0.223	0	0.392	0.570
ESPL1	XP_005571462.1	9541.XP_005571050.1	9541.XP_005571462.1	0	0	0	0	0.578	0	0	0	0.578
ESPL1	ESCO1	9541.XP_005571050.1	9541.XP_005587116.1	0	0	0	0	0.206	0.092	0	0.527	0.629
ESPL1	MCM6	9541.XP_005571050.1	9541.XP_005573099.1	0	0	0	0	0.465	0.221	0	0.207	0.640
ESPL1	LIG1	9541.XP_005571050.1	9541.XP_005589781.1	0	0	0	0	0.660	0	0	0.051	0.663
ESPL1	POLA2	9541.XP_005571050.1	9541.XP_005577355.1	0	0	0	0	0.663	0	0	0.087	0.679
ESPL1	MSH6	9541.XP_005571050.1	9541.XP_005575994.1	0	0	0	0	0.676	0	0	0.058	0.681
ESPL1	NCAPD3	9541.XP_005571050.1	9541.XP_005580259.1	0	0	0	0	0.671	0	0	0.172	0.715
ESPL1	AURKC	9541.XP_005571050.1	9541.XP_005590555.1	0	0	0	0	0.533	0	0	0.454	0.734
ESPL1	POLD1	9541.XP_005571050.1	9541.XP_005590063.1	0	0	0	0	0.693	0.126	0	0.170	0.757
ESPL1	MCM2	9541.XP_005571050.1	9541.XP_005571855.1	0	0	0	0	0.639	0.121	0	0.301	0.758
ESPL1	PLK5	9541.XP_005571050.1	9541.XP_005588682.1	0	0	0	0	0.548	0.142	0	0.428	0.758
ESPL1	POLA1	9541.XP_005571050.1	9541.XP_005593254.1	0	0	0	0	0.711	0.076	0	0.237	0.778
ESPL1	SMC6	9541.XP_005571050.1	9541.XP_005576553.1	0	0	0	0	0.560	0.129	0	0.510	0.795
ESPL1	KIF4A	9541.XP_005571050.1	9541.XP_005593920.1	0	0	0	0	0.660	0.064	0	0.411	0.796
ESPL1	CCNA1	9541.XP_005571050.1	9541.XP_005585703.1	0	0	0	0	0.676	0.162	0	0.315	0.797
ESPL1	NCAPH	9541.XP_005571050.1	9541.XP_005575043.1	0	0	0	0	0.719	0	0	0.375	0.816
ESPL1	PDS5B	9541.XP_005571050.1	9541.XP_005585665.1	0	0	0	0	0.644	0	0	0.532	0.826
ESPL1	CHTF18	9541.XP_005571050.1	9541.XP_005590877.1	0	0	0	0	0.673	0	0	0.499	0.829
ESPL1	KIF18B	9541.XP_005571050.1	9541.XP_005584522.1	0	0	0	0	0.757	0.064	0	0.332	0.834
ESPL1	SMC2	9541.XP_005571050.1	9541.XP_005581210.1	0	0	0	0	0.706	0.129	0	0.532	0.869
ESPL1	CDC6	9541.XP_005571050.1	9541.XP_005584144.1	0	0	0	0	0.706	0.224	0	0.481	0.871
ESPL1	AURKB	9541.XP_005571050.1	9541.XP_005582896.1	0	0	0	0	0.755	0	0	0.520	0.877
ESPL1	NDC80	9541.XP_005571050.1	9541.XP_005587142.1	0	0	0	0	0.726	0	0	0.573	0.878
ESPL1	SMC5	9541.XP_005571050.1	9541.XP_005581952.1	0	0	0	0	0.683	0.129	0	0.610	0.882
ESPL1	PLK1	9541.XP_005571050.1	9541.XP_005575426.1	0	0	0	0	0.673	0.153	0	0.659	0.897
ESPL1	BUB1	9541.XP_005571050.1	9541.XP_005575307.1	0	0	0	0	0.754	0	0	0.651	0.910
ESPL1	TOP2A	9541.XP_005571050.1	9541.XP_005584155.1	0	0	0	0	0.760	0.357	0	0.482	0.913
ESPL1	XP_005595939.1	9541.XP_005571050.1	9541.XP_005595939.1	0	0	0	0	0.658	0.455	0	0.650	0.929
ESPL1	STAG2	9541.XP_005571050.1	9541.XP_005594569.1	0	0	0	0	0.626	0.193	0.800	0.536	0.968
ESPL1	SMC1A	9541.XP_005571050.1	9541.XP_005593702.1	0	0	0	0	0.661	0.222	0.800	0.483	0.969
FBXO5	NUF2	9541.XP_005552222.1	9541.XP_005539887.1	0	0	0	0	0.660	0	0	0.185	0.711
FBXO5	ASPM	9541.XP_005552222.1	9541.XP_005540367.1	0	0	0	0	0.667	0.541	0	0.070	0.845
FBXO5	CDK18	9541.XP_005552222.1	9541.XP_005540653.1	0	0	0	0	0.106	0.055	0.395	0.087	0.470
FBXO5	PLK3	9541.XP_005552222.1	9541.XP_005543618.1	0	0	0	0	0.150	0.273	0.461	0.204	0.699
FBXO5	CDC20	9541.XP_005552222.1	9541.XP_005543737.1	0	0	0	0	0.722	0.827	0.926	0.660	0.998
FBXO5	TOP2B	9541.XP_005552222.1	9541.XP_005545688.1	0	0	0	0	0.414	0	0	0.043	0.415
FBXO5	SMC4	9541.XP_005552222.1	9541.XP_005546302.1	0	0	0	0	0.675	0.543	0	0.087	0.852
FBXO5	ECT2	9541.XP_005552222.1	9541.XP_005546456.1	0	0	0	0	0.661	0	0	0.177	0.709
FBXO5	KIF15	9541.XP_005552222.1	9541.XP_005546914.1	0	0	0	0	0.663	0.116	0	0	0.689
FBXO5	MCM7	9541.XP_005552222.1	9541.XP_005549212.1	0	0	0	0	0.623	0	0	0.189	0.681
FBXO5	XP_005549994.1	9541.XP_005552222.1	9541.XP_005549994.1	0	0	0	0	0.665	0	0	0	0.665
FBXO5	CDK14	9541.XP_005552222.1	9541.XP_005550323.1	0	0	0	0	0.106	0.055	0.395	0.087	0.470
FBXO5	NCAPG2	9541.XP_005552222.1	9541.XP_005551342.1	0	0	0	0	0.572	0.545	0	0	0.796
FBXO5	ESCO1	9541.XP_005552222.1	9541.XP_005587116.1	0	0	0	0	0.468	0	0	0	0.468
FBXO5	CDK15	9541.XP_005552222.1	9541.XP_005573997.1	0	0	0	0	0.106	0.055	0.395	0.087	0.470
FBXO5	CDK17	9541.XP_005552222.1	9541.XP_005571975.1	0	0	0	0	0.106	0.055	0.395	0.087	0.470
FBXO5	CCNB3	9541.XP_005552222.1	9541.XP_005593641.1	0	0	0	0	0.166	0	0.385	0.121	0.509
FBXO5	PCNA	9541.XP_005552222.1	9541.XP_005568461.1	0	0	0	0	0.526	0	0	0	0.526
FBXO5	LIG1	9541.XP_005552222.1	9541.XP_005589781.1	0	0	0	0	0.529	0	0	0	0.529
FBXO5	MCM6	9541.XP_005552222.1	9541.XP_005573099.1	0	0	0	0	0.496	0	0	0.115	0.534
FBXO5	NCAPD2	9541.XP_005552222.1	9541.XP_005569965.1	0	0	0	0	0.590	0	0	0	0.590
FBXO5	ESPL1	9541.XP_005552222.1	9541.XP_005571050.1	0	0	0	0	0.162	0	0	0.537	0.595
FBXO5	CDK2	9541.XP_005552222.1	9541.XP_005571205.1	0	0	0	0	0.148	0.055	0.395	0.300	0.613
FBXO5	MCM2	9541.XP_005552222.1	9541.XP_005571855.1	0	0	0	0	0.572	0	0	0.156	0.623
FBXO5	MCM5	9541.XP_005552222.1	9541.XP_005567519.1	0	0	0	0	0.573	0	0	0.160	0.625
FBXO5	PRC1	9541.XP_005552222.1	9541.XP_005560582.1	0	0	0	0	0.595	0	0	0.185	0.655
FBXO5	NCAPH	9541.XP_005552222.1	9541.XP_005575043.1	0	0	0	0	0.662	0	0	0	0.662
FBXO5	AURKC	9541.XP_005552222.1	9541.XP_005590555.1	0	0	0	0	0.576	0	0	0.239	0.663
FBXO5	PLK5	9541.XP_005552222.1	9541.XP_005588682.1	0	0	0	0	0.137	0.273	0.434	0.176	0.668
FBXO5	CDC45	9541.XP_005552222.1	9541.XP_005568036.1	0	0	0	0	0.659	0	0	0.088	0.675
FBXO5	ESCO2	9541.XP_005552222.1	9541.XP_005562980.1	0	0	0	0	0.678	0	0	0	0.678
FBXO5	TRIP13	9541.XP_005552222.1	9541.XP_005556595.1	0	0	0	0	0.602	0	0	0.239	0.684
FBXO5	TOP2A	9541.XP_005552222.1	9541.XP_005584155.1	0	0	0	0	0.676	0	0	0.065	0.684
FBXO5	MCM3	9541.XP_005552222.1	9541.XP_005552813.1	0	0	0	0	0.603	0	0	0.280	0.702
FBXO5	NCAPG	9541.XP_005552222.1	9541.XP_005554603.1	0	0	0	0	0.709	0	0	0	0.709
FBXO5	ZWILCH	9541.XP_005552222.1	9541.XP_005559924.1	0	0	0	0	0.641	0	0	0.251	0.719
FBXO5	MAD2L1	9541.XP_005552222.1	9541.XP_005555868.1	0	0	0	0	0.665	0	0	0.214	0.725
FBXO5	KIF20A	9541.XP_005552222.1	9541.XP_005557943.1	0	0	0	0	0.648	0.238	0	0.083	0.732
FBXO5	XP_005559295.1	9541.XP_005552222.1	9541.XP_005559295.1	0	0	0	0	0.689	0	0	0.219	0.746
FBXO5	CENPE	9541.XP_005552222.1	9541.XP_005555637.1	0	0	0	0	0.671	0.116	0	0.199	0.746
FBXO5	BUB1	9541.XP_005552222.1	9541.XP_005575307.1	0	0	0	0	0.659	0	0	0.313	0.756
FBXO5	NDC80	9541.XP_005552222.1	9541.XP_005587142.1	0	0	0	0	0.753	0	0	0.082	0.763
FBXO5	BUB1B	9541.XP_005552222.1	9541.XP_005559212.1	0	0	0	0	0.632	0	0	0.386	0.764
FBXO5	AURKB	9541.XP_005552222.1	9541.XP_005582896.1	0	0	0	0	0.720	0	0	0.237	0.777
FBXO5	KIF11	9541.XP_005552222.1	9541.XP_005566011.1	0	0	0	0	0.714	0.116	0	0.204	0.781
FBXO5	PLK2	9541.XP_005552222.1	9541.XP_005557003.1	0	0	0	0	0.203	0.273	0.530	0.299	0.783
FBXO5	CCNA1	9541.XP_005552222.1	9541.XP_005585703.1	0	0	0	0	0.667	0	0.253	0.239	0.794
FBXO5	AURKA	9541.XP_005552222.1	9541.XP_005569450.1	0	0	0	0	0.756	0	0	0.301	0.822
FBXO5	CDC6	9541.XP_005552222.1	9541.XP_005584144.1	0	0	0	0	0.752	0	0	0.333	0.827
FBXO5	MKI67	9541.XP_005552222.1	9541.XP_005566801.1	0	0	0	0	0.657	0.546	0	0	0.837
FBXO5	SMC2	9541.XP_005552222.1	9541.XP_005581210.1	0	0	0	0	0.676	0.542	0	0	0.845
FBXO5	KIF23	9541.XP_005552222.1	9541.XP_005559975.1	0	0	0	0	0.686	0.542	0	0.228	0.879
FBXO5	XP_005595939.1	9541.XP_005552222.1	9541.XP_005595939.1	0	0	0	0	0.670	0	0.573	0.237	0.883
FBXO5	CCNA2	9541.XP_005552222.1	9541.XP_005555896.1	0	0	0	0	0.766	0	0.253	0.439	0.893
FBXO5	CCNB2	9541.XP_005552222.1	9541.XP_005559729.1	0	0	0	0	0.758	0	0.508	0.237	0.901
FBXO5	XP_005557913.1	9541.XP_005552222.1	9541.XP_005557913.1	0	0	0	0	0.671	0.092	0.573	0.333	0.903
FBXO5	CDK1	9541.XP_005552222.1	9541.XP_005565839.1	0	0	0	0	0.671	0.092	0.573	0.333	0.903
FBXO5	CCNB1	9541.XP_005552222.1	9541.XP_005558919.1	0	0	0	0	0.670	0	0.573	0.374	0.904
FBXO5	PLK4	9541.XP_005552222.1	9541.XP_005555946.1	0	0	0	0	0.657	0.545	0.434	0.300	0.929
FBXO5	PLK1	9541.XP_005552222.1	9541.XP_005575426.1	0	0	0	0	0.701	0.273	0.669	0.492	0.958
HIST1H2BM	CDK18	9541.XP_005554278.1	9541.XP_005540653.1	0	0	0	0	0.064	0.186	0.493	0.328	0.705
HIST1H2BM	PLK3	9541.XP_005554278.1	9541.XP_005543618.1	0	0	0	0	0.061	0.116	0.545	0.122	0.624
HIST1H2BM	CDC20	9541.XP_005554278.1	9541.XP_005543737.1	0	0	0	0	0.139	0.161	0.409	0.235	0.629
HIST1H2BM	TOP2B	9541.XP_005554278.1	9541.XP_005545688.1	0	0	0	0	0.100	0.490	0	0.335	0.668
HIST1H2BM	STAG1	9541.XP_005554278.1	9541.XP_005545895.1	0	0	0	0	0.063	0.227	0.220	0.145	0.452
HIST1H2BM	SMC4	9541.XP_005554278.1	9541.XP_005546302.1	0	0	0	0	0.099	0.392	0.623	0.336	0.844
HIST1H2BM	MCM7	9541.XP_005554278.1	9541.XP_005549212.1	0	0	0	0	0.158	0.464	0	0.197	0.605
HIST1H2BM	STAG3	9541.XP_005554278.1	9541.XP_005549268.1	0	0	0	0	0.063	0.227	0.220	0.145	0.452
HIST1H2BM	CDK14	9541.XP_005554278.1	9541.XP_005550323.1	0	0	0	0	0.064	0.186	0.493	0.328	0.705
HIST1H2BM	NCAPG2	9541.XP_005554278.1	9541.XP_005551342.1	0	0	0	0	0.062	0	0.614	0.065	0.631
HIST1H2BM	MCM9	9541.XP_005554278.1	9541.XP_005551740.1	0	0	0	0	0.156	0.684	0	0.411	0.829
HIST1H2BM	MCM3	9541.XP_005554278.1	9541.XP_005552813.1	0	0	0	0	0.139	0.464	0	0.194	0.595
HIST1H2BM	KIF11	9541.XP_005554278.1	9541.XP_005566011.1	0	0	0	0	0.086	0.357	0	0.108	0.429
HIST1H2BM	STAG2	9541.XP_005554278.1	9541.XP_005594569.1	0	0	0	0	0.063	0.227	0.220	0.145	0.452
HIST1H2BM	CDC45	9541.XP_005554278.1	9541.XP_005568036.1	0	0	0	0	0.124	0.120	0	0.421	0.514
HIST1H2BM	RFC1	9541.XP_005554278.1	9541.XP_005554748.1	0	0	0	0	0.051	0.500	0	0.064	0.517
HIST1H2BM	XP_005571462.1	9541.XP_005554278.1	9541.XP_005571462.1	0	0	0	0	0.051	0.500	0	0.064	0.517
HIST1H2BM	PRC1	9541.XP_005554278.1	9541.XP_005560582.1	0	0	0	0	0.104	0.492	0	0.056	0.532
HIST1H2BM	BUB1B	9541.XP_005554278.1	9541.XP_005559212.1	0	0	0	0	0.093	0.303	0	0.387	0.578
HIST1H2BM	BUB1	9541.XP_005554278.1	9541.XP_005575307.1	0	0	0	0	0.093	0.303	0	0.387	0.578
HIST1H2BM	MSH6	9541.XP_005554278.1	9541.XP_005575994.1	0	0	0	0	0.062	0.156	0.305	0.332	0.583
HIST1H2BM	CCNA2	9541.XP_005554278.1	9541.XP_005555896.1	0	0	0	0	0.119	0.128	0.445	0.175	0.601
HIST1H2BM	CCNA1	9541.XP_005554278.1	9541.XP_005585703.1	0	0	0	0	0.119	0.128	0.445	0.175	0.601
HIST1H2BM	MCM8	9541.XP_005554278.1	9541.XP_005568447.1	0	0	0	0	0.128	0.490	0	0.201	0.613
HIST1H2BM	MCM6	9541.XP_005554278.1	9541.XP_005573099.1	0	0	0	0	0.128	0.490	0	0.201	0.613
HIST1H2BM	MCMDC2	9541.XP_005554278.1	9541.XP_005563516.1	0	0	0	0	0.128	0.490	0	0.201	0.613
HIST1H2BM	MCM5	9541.XP_005554278.1	9541.XP_005567519.1	0	0	0	0	0.157	0.489	0	0.184	0.617
HIST1H2BM	PLK4	9541.XP_005554278.1	9541.XP_005555946.1	0	0	0	0	0.065	0.116	0.545	0.122	0.625
HIST1H2BM	PLK2	9541.XP_005554278.1	9541.XP_005557003.1	0	0	0	0	0.085	0.116	0.545	0.122	0.633
HIST1H2BM	PLK1	9541.XP_005554278.1	9541.XP_005575426.1	0	0	0	0	0.085	0.116	0.545	0.122	0.633
HIST1H2BM	PLK5	9541.XP_005554278.1	9541.XP_005588682.1	0	0	0	0	0.060	0.154	0.545	0.122	0.639
HIST1H2BM	NCAPH2	9541.XP_005554278.1	9541.XP_005566939.1	0	0	0	0	0.062	0.054	0.613	0.090	0.645
HIST1H2BM	CCNB3	9541.XP_005554278.1	9541.XP_005593641.1	0	0	0	0	0.065	0.152	0.498	0.239	0.656
HIST1H2BM	CCNB2	9541.XP_005554278.1	9541.XP_005559729.1	0	0	0	0	0.075	0.152	0.498	0.239	0.660
HIST1H2BM	CCNB1	9541.XP_005554278.1	9541.XP_005558919.1	0	0	0	0	0.075	0.152	0.498	0.239	0.660
HIST1H2BM	XP_005595939.1	9541.XP_005554278.1	9541.XP_005595939.1	0	0	0	0	0.075	0.152	0.498	0.239	0.660
HIST1H2BM	TOP2A	9541.XP_005554278.1	9541.XP_005584155.1	0	0	0	0	0.100	0.490	0	0.335	0.668
HIST1H2BM	RB1	9541.XP_005554278.1	9541.XP_005585892.1	0	0	0	0	0	0.053	0.590	0.235	0.677
HIST1H2BM	NCAPD3	9541.XP_005554278.1	9541.XP_005580259.1	0	0	0	0	0.062	0.054	0.622	0.161	0.680
HIST1H2BM	XP_005568621.1	9541.XP_005554278.1	9541.XP_005568621.1	0	0	0	0	0.061	0.493	0.234	0.238	0.684
HIST1H2BM	RAD21	9541.XP_005554278.1	9541.XP_005564020.1	0	0	0	0	0.061	0.493	0.234	0.238	0.684
HIST1H2BM	REC8	9541.XP_005554278.1	9541.XP_005561003.1	0	0	0	0	0.061	0.493	0.234	0.238	0.684
HIST1H2BM	CDK17	9541.XP_005554278.1	9541.XP_005571975.1	0	0	0	0	0.064	0.186	0.493	0.328	0.705
HIST1H2BM	CDK15	9541.XP_005554278.1	9541.XP_005573997.1	0	0	0	0	0.064	0.186	0.493	0.328	0.705
HIST1H2BM	CDK2	9541.XP_005554278.1	9541.XP_005571205.1	0	0	0	0	0.064	0.186	0.493	0.328	0.705
HIST1H2BM	AURKC	9541.XP_005554278.1	9541.XP_005590555.1	0	0	0	0	0.126	0.472	0.180	0.318	0.707
HIST1H2BM	AURKB	9541.XP_005554278.1	9541.XP_005582896.1	0	0	0	0	0.126	0.472	0.180	0.318	0.707
HIST1H2BM	AURKA	9541.XP_005554278.1	9541.XP_005569450.1	0	0	0	0	0.126	0.472	0.180	0.318	0.707
HIST1H2BM	CDK1	9541.XP_005554278.1	9541.XP_005565839.1	0	0	0	0	0.083	0.186	0.493	0.328	0.711
HIST1H2BM	XP_005557913.1	9541.XP_005554278.1	9541.XP_005557913.1	0	0	0	0	0.083	0.186	0.493	0.328	0.711
HIST1H2BM	SMC1B	9541.XP_005554278.1	9541.XP_005567069.1	0	0	0	0	0.066	0.392	0.466	0.173	0.715
HIST1H2BM	SMC1A	9541.XP_005554278.1	9541.XP_005593702.1	0	0	0	0	0.066	0.392	0.466	0.173	0.715
HIST1H2BM	SMC5	9541.XP_005554278.1	9541.XP_005581952.1	0	0	0	0	0.064	0.392	0.466	0.235	0.736
HIST1H2BM	SMC6	9541.XP_005554278.1	9541.XP_005576553.1	0	0	0	0	0.073	0.392	0.466	0.235	0.738
HIST1H2BM	MCM4	9541.XP_005554278.1	9541.XP_005563340.1	0	0	0	0	0.105	0.639	0	0.269	0.743
HIST1H2BM	PCNA	9541.XP_005554278.1	9541.XP_005568461.1	0	0	0	0	0.465	0.351	0	0.326	0.745
HIST1H2BM	WRN	9541.XP_005554278.1	9541.XP_005563073.1	0	0	0	0	0.089	0.540	0.374	0.239	0.773
HIST1H2BM	RAD50	9541.XP_005554278.1	9541.XP_005557789.1	0	0	0	0	0	0.482	0.627	0.179	0.827
HIST1H2BM	MCM2	9541.XP_005554278.1	9541.XP_005571855.1	0	0	0	0	0.156	0.684	0	0.411	0.829
HIST1H2BM	SMC2	9541.XP_005554278.1	9541.XP_005581210.1	0	0	0	0	0.105	0.514	0.613	0.202	0.847
HIST1H2BM	SMC3	9541.XP_005554278.1	9541.XP_005566468.1	0	0	0	0	0.064	0.627	0.466	0.434	0.880
HIST1H2BM	CDC6	9541.XP_005554278.1	9541.XP_005584144.1	0	0	0	0	0.088	0.773	0	0.477	0.882
HIST1H2BM	SMARCA5	9541.XP_005554278.1	9541.XP_005556048.1	0	0	0	0	0.063	0.830	0.440	0.411	0.940
KIF11	NUF2	9541.XP_005566011.1	9541.XP_005539887.1	0	0	0	0	0.736	0.154	0	0.542	0.888
KIF11	ASPM	9541.XP_005566011.1	9541.XP_005540367.1	0	0	0	0	0.767	0.138	0	0.528	0.896
KIF11	CDK18	9541.XP_005566011.1	9541.XP_005540653.1	0	0	0	0	0.601	0.359	0.080	0.326	0.820
KIF11	PLK3	9541.XP_005566011.1	9541.XP_005543618.1	0	0	0	0	0.668	0.145	0.156	0.441	0.848
KIF11	CDC20	9541.XP_005566011.1	9541.XP_005543737.1	0	0	0	0	0.769	0.224	0.087	0.524	0.911
KIF11	TOP2B	9541.XP_005566011.1	9541.XP_005545688.1	0	0	0	0	0.687	0.043	0	0.330	0.781
KIF11	STAG1	9541.XP_005566011.1	9541.XP_005545895.1	0	0	0	0	0.650	0.042	0	0	0.650
KIF11	SMC4	9541.XP_005566011.1	9541.XP_005546302.1	0	0	0	0	0.748	0.119	0	0.400	0.855
KIF11	ECT2	9541.XP_005566011.1	9541.XP_005546456.1	0	0	0	0	0.753	0.117	0	0.207	0.811
KIF11	KIF15	9541.XP_005566011.1	9541.XP_005546914.1	0	0	0	0.633	0.765	0.076	0.553	0.663	0.919
KIF11	XP_005549078.1	9541.XP_005566011.1	9541.XP_005549078.1	0	0	0	0.589	0.663	0.379	0.487	0.435	0.902
KIF11	MCM7	9541.XP_005566011.1	9541.XP_005549212.1	0	0	0	0	0.739	0.054	0	0.170	0.777
KIF11	STAG3	9541.XP_005566011.1	9541.XP_005549268.1	0	0	0	0	0.650	0.042	0	0	0.650
KIF11	XP_005549994.1	9541.XP_005566011.1	9541.XP_005549994.1	0	0	0	0	0.691	0.454	0	0.436	0.896
KIF11	CDK14	9541.XP_005566011.1	9541.XP_005550323.1	0	0	0	0	0.601	0.359	0.080	0.326	0.820
KIF11	NCAPG2	9541.XP_005566011.1	9541.XP_005551342.1	0	0	0	0	0.721	0	0	0.236	0.777
KIF11	MCM9	9541.XP_005566011.1	9541.XP_005551740.1	0	0	0	0	0.677	0.054	0	0.112	0.704
KIF11	FBXO5	9541.XP_005566011.1	9541.XP_005552222.1	0	0	0	0	0.714	0.116	0	0.204	0.781
KIF11	MCM3	9541.XP_005566011.1	9541.XP_005552813.1	0	0	0	0	0.736	0.054	0	0.184	0.778
KIF11	HIST1H2BM	9541.XP_005566011.1	9541.XP_005554278.1	0	0	0	0	0.086	0.357	0	0.108	0.429
KIF11	NCAPG	9541.XP_005566011.1	9541.XP_005554603.1	0	0	0	0	0.768	0.151	0	0.331	0.856
KIF11	RFC1	9541.XP_005566011.1	9541.XP_005554748.1	0	0	0	0	0.607	0.060	0	0	0.614
KIF11	PDS5A	9541.XP_005566011.1	9541.XP_005554770.1	0	0	0	0	0.659	0.043	0	0.050	0.662
KIF11	CENPE	9541.XP_005566011.1	9541.XP_005555637.1	0	0	0	0.624	0.767	0.509	0.520	0.743	0.956
KIF11	MAD2L1	9541.XP_005566011.1	9541.XP_005555868.1	0	0	0	0	0.691	0.454	0	0.436	0.896
KIF11	CCNA2	9541.XP_005566011.1	9541.XP_005555896.1	0	0	0	0	0.767	0.124	0	0.424	0.872
KIF11	PLK4	9541.XP_005566011.1	9541.XP_005555946.1	0	0	0	0	0.706	0.145	0.156	0.402	0.856
KIF11	SMARCA5	9541.XP_005566011.1	9541.XP_005556048.1	0	0	0	0	0.617	0.089	0.054	0	0.641
KIF11	TRIP13	9541.XP_005566011.1	9541.XP_005556595.1	0	0	0	0	0.719	0.042	0	0.123	0.743
KIF11	NIPBL	9541.XP_005566011.1	9541.XP_005556789.1	0	0	0	0	0.518	0.133	0	0	0.564
KIF11	PLK2	9541.XP_005566011.1	9541.XP_005557003.1	0	0	0	0	0.687	0.145	0.156	0.441	0.856
KIF11	XP_005557913.1	9541.XP_005566011.1	9541.XP_005557913.1	0	0	0	0	0.718	0.359	0.080	0.532	0.911
KIF11	KIF20A	9541.XP_005566011.1	9541.XP_005557943.1	0	0	0	0.580	0.766	0.153	0.505	0.522	0.915
KIF11	KIF4B	9541.XP_005566011.1	9541.XP_005558430.1	0	0	0	0.645	0.702	0	0.489	0.525	0.869
KIF11	CCNB1	9541.XP_005566011.1	9541.XP_005558919.1	0	0	0	0	0.709	0.236	0	0.508	0.881
KIF11	BUB1B	9541.XP_005566011.1	9541.XP_005559212.1	0	0	0	0	0.766	0.496	0.078	0.483	0.936
KIF11	XP_005559295.1	9541.XP_005566011.1	9541.XP_005559295.1	0	0	0	0	0.769	0.046	0	0.434	0.864
KIF11	CCNB2	9541.XP_005566011.1	9541.XP_005559729.1	0	0	0	0	0.766	0.236	0	0.434	0.889
KIF11	ZWILCH	9541.XP_005566011.1	9541.XP_005559924.1	0	0	0	0	0.691	0.157	0.061	0.249	0.791
KIF11	KIF23	9541.XP_005566011.1	9541.XP_005559975.1	0	0	0	0.579	0.761	0.153	0.514	0.650	0.921
KIF11	PRC1	9541.XP_005566011.1	9541.XP_005560582.1	0	0	0	0	0.734	0.502	0.187	0.703	0.963
KIF11	REC8	9541.XP_005566011.1	9541.XP_005561003.1	0	0	0	0	0.657	0.157	0	0.178	0.741
KIF11	ESCO2	9541.XP_005566011.1	9541.XP_005562980.1	0	0	0	0	0.757	0.053	0	0.061	0.765
KIF11	WRN	9541.XP_005566011.1	9541.XP_005563073.1	0	0	0	0	0.578	0.053	0	0.074	0.597
KIF11	MCM4	9541.XP_005566011.1	9541.XP_005563340.1	0	0	0	0	0.741	0.054	0	0.180	0.781
KIF11	MCMDC2	9541.XP_005566011.1	9541.XP_005563516.1	0	0	0	0	0.663	0.054	0	0.180	0.715
KIF11	RAD21	9541.XP_005566011.1	9541.XP_005564020.1	0	0	0	0	0.657	0.173	0	0.207	0.755
KIF11	CDK1	9541.XP_005566011.1	9541.XP_005565839.1	0	0	0	0	0.718	0.359	0.080	0.615	0.927
KIF11	XP_005571462.1	9541.XP_005566011.1	9541.XP_005571462.1	0	0	0	0	0.607	0.060	0	0	0.614
KIF11	RB1	9541.XP_005566011.1	9541.XP_005585892.1	0	0	0	0	0.604	0	0	0.115	0.634
